,passenger_count,Year,Month,Date,Day,Hour,distance,Predicted_Fare
1663,1,2011,10,4,1,9,0.917546605,1.986215674
1664,1,2011,10,4,1,9,1.225916589,2.250305737
1665,1,2011,10,4,1,9,0.668267915,1.823540181
1666,1,2011,10,4,1,9,1.244092367,2.24877059
1667,1,2011,10,4,1,9,1.477641285,2.410633815
1668,1,2011,10,4,1,9,1.70398199,2.561259614
1669,1,2011,10,4,1,9,1.307732457,2.305654424
1670,1,2011,10,4,1,9,0.894374924,1.989122961
1671,1,2011,10,4,1,9,0.778897773,1.892982377
1672,1,2011,10,4,1,9,0.896077353,1.986215674
1673,1,2011,10,4,1,9,0.984583354,2.033107686
1674,1,2011,10,4,1,9,0.784425881,1.892982377
1675,1,2011,10,4,1,9,0.534864888,1.736286946
1676,1,2011,10,4,1,9,1.236158771,2.250305737
1677,1,2011,10,4,1,9,1.523640725,2.432700918
1678,1,2011,10,4,1,9,0.809416824,1.948660819
1679,1,2011,10,4,1,9,1.096790135,2.133389021
1680,1,2011,10,4,1,9,0.848033506,1.985070942
1681,1,2011,10,4,1,9,1.012947528,2.051081767
1682,1,2011,10,4,1,9,1.120796919,2.555041165
1683,1,2011,10,4,1,9,2.382068061,3.339448047
1684,1,2011,10,4,1,9,1.598716088,2.447573318
1685,1,2011,10,4,1,9,0.959863313,2.003431031
1686,1,2011,10,4,1,9,0.054242028,1.85555088
1687,1,2011,10,4,1,9,1.293787204,2.297545318
1688,1,2011,10,4,1,9,0.714296492,1.868261913
1689,1,2011,10,4,1,9,0.863865769,1.989122961
1690,1,2011,10,4,1,9,0.905448953,1.986215674
1691,1,2011,10,4,1,9,0.54408971,1.736286946
1692,1,2011,10,4,1,9,1.338631841,2.308819044
1693,1,2011,10,4,1,9,0.916948388,1.986215674
1694,1,2011,10,4,1,9,1.041232056,2.047144011
1695,1,2011,10,4,1,9,0.591898173,1.808460492
1696,1,2011,10,4,1,9,1.61770824,2.485670734
1697,1,2011,10,4,1,9,0.888184997,1.989122961
1698,1,2011,10,4,1,9,1.090918929,2.133389021
1699,1,2011,10,4,1,9,1.371714669,2.315734842
1700,1,2011,10,4,1,9,1.105628936,2.128922649
1701,1,2011,10,4,1,9,0.818346599,1.976755802
1702,1,2011,10,4,1,9,0.960274726,2.003431031
1703,1,2011,10,4,1,9,1.267850994,2.282679762
1704,1,2011,10,4,1,9,1.056418432,2.103400656
1705,1,2011,10,4,1,9,0.877039086,1.989122961
1707,1,2011,10,4,1,9,0.790510983,1.892982377
1708,1,2011,10,4,1,9,0.88948447,1.989122961
1709,1,2011,10,4,1,9,1.12958735,2.181239844
1710,1,2011,10,4,1,9,0.845331283,1.985070942
1711,1,2011,10,4,1,9,1.227685619,2.250305737
1712,1,2011,10,4,1,9,1.240086688,2.24877059
1713,1,2011,10,4,1,9,0.91274107,1.986215674
1714,1,2011,10,4,1,9,0.475602313,1.67504554
1715,1,2011,10,4,1,9,3.013254732,3.973795994
1716,1,2011,10,4,1,9,2.451865394,3.341162184
1717,1,2011,10,4,1,9,1.26484551,2.295367757
1718,1,2011,10,4,1,9,1.350843535,2.308819044
1720,1,2011,10,4,1,9,0.585012129,1.821975064
1721,1,2011,10,4,1,9,1.329819337,2.308819044
1722,1,2011,10,4,1,9,0.418335041,1.67504554
1723,1,2011,10,4,1,9,1.116688209,2.133163066
1724,1,2011,10,4,1,9,1.812120107,2.611675791
1725,1,2011,10,4,1,9,0.488766211,1.67504554
1726,1,2011,10,4,1,9,2.68630141,3.499751749
1727,1,2011,10,4,1,9,0.757200425,1.886536059
1728,1,2011,10,4,1,9,2.277442185,3.237799381
1729,1,2011,10,4,1,9,0.166674294,1.730501687
1730,1,2011,10,4,1,9,1.305417056,2.305654424
1731,1,2011,10,4,1,9,1.984781547,2.842990219
1732,1,2011,10,4,1,9,0.620383958,1.81736494
1733,1,2014,4,29,1,8,0.704847995,1.928431751
1734,1,2014,4,29,1,8,0.88921029,2.132560593
1735,1,2012,10,23,1,14,1.46933917,2.448968831
1736,1,2012,10,23,1,14,1.653841667,2.594077818
1737,1,2012,10,23,1,14,0.681426901,1.84064915
1738,1,2012,8,31,4,8,0.863756299,2.031829918
1739,1,2012,10,18,3,21,1.444208155,2.444244906
1740,1,2012,10,18,3,21,2.561223088,3.461557304
1741,1,2012,10,18,3,21,0.955196442,2.04501169
1743,1,2012,10,18,3,21,1.161819549,2.254517493
1744,1,2012,10,18,3,21,1.256621567,2.302181224
1745,1,2012,10,18,3,21,1.028794814,2.128586828
1746,1,2012,10,18,3,21,2.39072208,3.461557304
1747,1,2014,2,26,2,4,1.532117533,2.633712402
1748,1,2010,2,20,5,0,1.132689804,2.098299844
1749,1,2010,2,20,5,0,2.246950433,3.064645684
1750,1,2010,2,20,5,0,1.33844156,2.270899478
1751,1,2010,2,20,5,0,1.667022896,2.55764396
1752,1,2009,8,21,4,8,1.186521066,2.190142001
1753,1,2009,8,21,4,8,1.052026299,2.102297243
1754,1,2009,8,21,4,8,0.970994999,2.010414482
1755,1,2014,12,24,2,3,0.992398206,2.115533267
1756,1,2014,12,24,2,3,2.347918172,3.3841503
1757,1,2014,12,24,2,3,1.723462032,2.75388949
1758,1,2014,12,24,2,3,1.185207854,2.29582636
1759,1,2014,12,24,2,3,0.84560233,1.964665591
1760,1,2014,12,24,2,3,0.8492729,2.087184732
1761,1,2014,12,24,2,3,1.296906516,2.411675765
1762,1,2014,12,24,2,3,2.143866362,3.187738816
1763,1,2014,12,24,2,3,0.715376092,1.949029754
1764,1,2014,12,24,2,3,1.103639655,2.191580597
1765,1,2014,12,24,2,3,1.660014889,2.738442589
1766,1,2014,12,24,2,3,1.203027274,2.277347814
1767,1,2014,12,24,2,3,1.074253294,2.191580597
1768,1,2014,12,24,2,3,1.78798944,2.797299239
1769,1,2014,12,24,2,3,2.478016887,3.397590582
1770,1,2014,12,24,2,3,1.44988781,2.446704815
1771,1,2014,12,24,2,3,1.186405721,2.257354605
1772,1,2014,12,24,2,3,0.807465937,1.956513443
1773,1,2014,12,24,2,3,1.432699588,2.446704815
1774,1,2014,12,24,2,3,1.627472841,2.698363368
1775,1,2014,12,24,2,3,0.833608949,1.956513443
1776,1,2012,8,19,6,12,1.891931953,2.769749527
1777,1,2012,8,19,6,12,0.379768444,1.727392235
1778,1,2012,8,19,6,12,1.293667641,2.343516617
1779,1,2013,12,2,0,17,1.291380496,2.475255957
1780,1,2013,12,2,0,17,1.473345044,2.607207104
1781,1,2013,12,2,0,17,1.327534382,2.500113505
1782,1,2011,11,7,0,18,1.412860681,2.420904764
1783,1,2011,11,7,0,18,1.578335747,2.472521353
1784,1,2009,5,16,5,23,1.252271064,2.188144406
1785,1,2009,5,16,5,23,0.690781284,1.816969227
1786,1,2011,1,10,0,10,1.101305878,2.122792828
1787,1,2011,1,10,0,10,2.488374079,3.304528192
1788,1,2011,1,10,0,10,0.676073251,1.819683723
1789,1,2010,10,7,3,10,1.244470217,2.24877059
1790,1,2010,10,7,3,10,1.767629608,2.59103022
1791,1,2010,10,7,3,10,0.70895506,1.876677778
1792,1,2010,10,7,3,10,1.032289443,2.068205728
1793,1,2011,2,21,0,20,1.301101811,2.2708877
1794,1,2011,2,21,0,20,1.00698155,2.02907249
1795,1,2011,2,21,0,20,1.455463275,2.399261738
1796,1,2011,2,21,0,20,1.304001134,2.275029393
1797,1,2011,2,21,0,20,2.860871768,3.626789513
1798,1,2009,10,4,6,22,1.390406006,2.299564774
1799,1,2015,4,11,5,20,0.795529131,2.01945838
1800,1,2015,4,11,5,20,0.794355291,2.01945838
1801,1,2015,4,11,5,20,2.560650899,3.502692493
1802,1,2015,4,11,5,20,1.605987624,2.699624057
1803,1,2015,4,11,5,20,2.154251279,3.11198028
1804,1,2015,4,11,5,20,1.519451146,2.595032866
1805,1,2015,4,11,5,20,0.725637883,1.997916255
1806,1,2015,4,11,5,20,0.981483466,2.207964333
1807,1,2012,4,2,0,2,1.757113375,2.591039356
1808,1,2014,4,21,0,16,0.60303654,1.853765469
1810,1,2014,4,21,0,16,0.564534704,1.822355764
1811,1,2012,3,22,3,21,0.517830665,1.773550848
1812,1,2012,3,22,3,21,1.375820175,2.334618281
1813,1,2012,3,22,3,21,1.469890526,2.436081135
1814,1,2012,3,22,3,21,1.503201737,2.43679576
1815,1,2012,3,22,3,21,0.530873614,1.781428605
1816,1,2012,3,22,3,21,0.760544099,1.850997247
1817,1,2012,3,22,3,21,1.367857539,2.334618281
1818,1,2012,3,22,3,21,2.255583244,3.231760472
1819,1,2011,4,8,4,0,0.65417865,1.795965747
1820,1,2011,2,20,6,12,1.410844136,2.398002581
1821,1,2011,2,20,6,12,0.394951084,1.667280825
1822,1,2011,2,6,6,17,2.087439903,2.845471311
1823,1,2011,2,6,6,17,1.081534749,2.121123799
1824,1,2011,2,6,6,17,1.257487325,2.215301866
1825,1,2013,1,1,1,22,1.059249077,2.255769577
1826,1,2013,4,23,1,17,1.847523915,2.906486649
1827,1,2013,4,23,1,17,0.712801727,2.000628476
1828,1,2013,7,2,1,21,0.477767838,1.780655401
1829,1,2013,7,2,1,21,1.812825701,2.909366777
1830,1,2013,7,2,1,21,1.937129592,3.003989535
1831,1,2010,1,1,4,13,2.109305528,2.901345745
1832,1,2010,1,1,4,13,1.259606764,2.219206976
1833,1,2010,1,1,4,13,1.453818688,2.390451412
1834,1,2010,1,1,4,13,2.998946931,3.357419055
1835,1,2013,4,26,4,20,1.150064347,2.293938288
1836,1,2010,3,6,5,23,1.513467034,2.389856057
1837,1,2010,3,6,5,23,1.287103824,2.229872274
1838,1,2014,4,17,3,16,1.117327922,2.333039604
1839,1,2014,4,17,3,16,1.381728683,2.516013476
1840,1,2014,1,6,0,16,2.132633733,3.10149666
1841,1,2015,2,12,3,5,0.581816224,1.829998534
1842,1,2011,12,22,3,1,2.058239959,2.89453491
1843,1,2011,12,22,3,1,1.145151055,2.13962399
1844,1,2011,8,20,5,17,0.616977668,1.820856246
1845,1,2011,6,30,3,13,0.755410529,1.866843348
1846,1,2011,6,30,3,13,1.301187709,2.267673671
1847,1,2011,6,30,3,13,0.942356409,1.985551749
1848,1,2011,6,30,3,13,0.896296097,1.981420309
1849,1,2011,6,30,3,13,1.185836552,2.201676187
1850,1,2014,4,27,6,2,0.409313645,1.743609424
1851,1,2014,4,27,6,2,0.913709448,2.08031483
1852,1,2014,4,27,6,2,2.437625413,3.354465582
1853,1,2014,4,27,6,2,2.016941982,2.932111089
1854,1,2014,4,27,6,2,1.476377193,2.523340828
1855,1,2014,4,27,6,2,0.111614921,1.957586268
1856,1,2014,4,27,6,2,1.659223391,2.673078536
1857,1,2014,4,27,6,2,2.052472566,2.946872094
1858,1,2014,4,27,6,2,1.577586782,2.632362445
1859,1,2014,4,27,6,2,1.543297565,2.590566036
1860,1,2014,4,27,6,2,1.510671906,2.578388582
1861,1,2014,4,27,6,2,0.738131014,1.946317533
1862,1,2014,4,27,6,2,2.962116221,3.99243626
1863,1,2014,4,27,6,2,1.954068836,2.908630883
1864,1,2014,4,27,6,2,1.148323442,2.227908579
1865,1,2014,4,27,6,2,2.076786137,2.942645995
1866,1,2014,4,27,6,2,0.37928356,1.73693963
1867,1,2014,4,27,6,2,2.249515372,3.280468621
1868,1,2014,4,27,6,2,1.320915071,2.358846815
1869,1,2014,4,27,6,2,0.639639683,1.86028767
1870,1,2014,4,27,6,2,1.487661778,2.523340828
1871,1,2014,4,27,6,2,2.067006254,2.992307096
1872,1,2014,4,27,6,2,1.666948321,2.673078536
1873,1,2014,4,27,6,2,1.011800608,2.105432873
1874,1,2014,4,27,6,2,1.79188369,2.787106578
1875,1,2014,4,27,6,2,1.021829981,2.154485369
1876,1,2014,4,27,6,2,1.642538546,2.66018149
1877,1,2014,4,27,6,2,1.88656013,2.831289023
1878,1,2014,4,27,6,2,1.920682834,2.831358982
1879,1,2014,4,27,6,2,1.913986686,2.872725293
1880,1,2014,4,27,6,2,2.278434808,3.29407446
1881,1,2014,4,27,6,2,0.530854701,1.801755568
1882,1,2014,4,27,6,2,1.145152037,2.191574988
1883,1,2014,4,27,6,2,1.178277574,2.218355361
1884,1,2014,4,27,6,2,1.950732283,2.908630883
1885,1,2014,4,27,6,2,2.183419023,3.194929152
1886,1,2014,4,27,6,2,0.725475097,1.946317533
1887,1,2014,4,27,6,2,0.782240468,1.94949404
1888,1,2014,4,27,6,2,1.923758631,2.884327307
1889,1,2014,4,27,6,2,2.032173858,2.932111089
1890,1,2014,4,27,6,2,1.11443665,2.175014913
1891,1,2014,4,27,6,2,1.649178568,2.66018149
1892,1,2014,4,27,6,2,0.695239286,1.916344955
1893,1,2014,4,27,6,2,1.351181424,2.358846815
1894,1,2014,4,27,6,2,1.583872515,2.632362445
1895,1,2014,4,27,6,2,1.728847923,2.742890181
1896,1,2014,4,27,6,2,1.276614854,2.302514943
1897,1,2014,4,27,6,2,1.675993827,2.673078536
1898,1,2014,4,27,6,2,2.095826877,3.004014331
1899,1,2014,4,27,6,2,1.176134156,2.218355361
1900,1,2014,4,27,6,2,1.334351234,2.358846815
1901,1,2014,4,27,6,2,1.417365642,2.399710555
1902,1,2014,4,27,6,2,1.563593553,2.6381896
1903,1,2014,4,27,6,2,2.864724622,3.69844648
1904,1,2014,4,27,6,2,1.605642405,2.655171236
1905,1,2014,4,27,6,2,1.522640894,2.578388582
1906,1,2014,4,27,6,2,2.131595871,3.113193893
1907,1,2014,4,27,6,2,0.352565059,1.73693963
1908,1,2014,4,27,6,2,0.134927495,2.001188038
1909,1,2014,4,27,6,2,1.882344611,2.831289023
1910,1,2014,4,27,6,2,1.558067405,2.6381896
1911,1,2014,4,27,6,2,1.218678315,2.268552917
1912,1,2014,4,27,6,2,2.085450615,3.004014331
1913,1,2014,4,27,6,2,1.244619995,2.277533899
1914,1,2014,4,27,6,2,1.101932128,2.175613205
1915,1,2014,4,27,6,2,2.051659733,2.946872094
1916,1,2014,4,27,6,2,1.348580666,2.358846815
1917,1,2014,4,27,6,2,0.549347448,1.801755568
1918,1,2014,4,27,6,2,0.65363411,1.86028767
1919,1,2014,4,27,6,2,0.713892371,1.949029754
1920,1,2014,4,27,6,2,1.076848023,2.175613205
1921,1,2014,4,27,6,2,1.208059869,2.268552917
1922,1,2014,4,27,6,2,1.18040581,2.218355361
1923,1,2014,4,27,6,2,0.834141144,1.95006617
1924,1,2014,4,27,6,2,1.297936192,2.331279192
1925,1,2014,4,27,6,2,1.849883536,2.789445282
1926,1,2014,4,27,6,2,0.962724906,2.097097198
1927,1,2014,4,27,6,2,1.621570865,2.66018149
1928,1,2014,4,27,6,2,0.034554044,1.808620387
1929,1,2014,4,27,6,2,1.540365772,2.598312498
1930,1,2014,4,27,6,2,0.932258174,2.092437126
1931,1,2014,4,27,6,2,2.039206952,2.932111089
1932,1,2014,4,27,6,2,1.09018981,2.175613205
1933,1,2014,4,27,6,2,1.172629168,2.212456999
1934,1,2014,4,27,6,2,1.971663171,2.908630883
1935,1,2014,4,27,6,2,0.939186046,2.092437126
1936,1,2014,4,27,6,2,1.294264248,2.331279192
1937,1,2014,4,27,6,2,1.645060646,2.66018149
1938,1,2014,4,27,6,2,2.040718524,2.932111089
1939,1,2014,4,27,6,2,1.038494154,2.138247355
1940,1,2014,4,27,6,2,1.579037771,2.632362445
1941,1,2014,4,27,6,2,2.437147869,3.354465582
1942,1,2014,4,27,6,2,1.170286135,2.212456999
1943,1,2014,4,27,6,2,1.691454756,2.673078536
1944,1,2014,4,27,6,2,1.094724763,2.175613205
1945,1,2014,4,27,6,2,0.938005554,2.092437126
1946,1,2014,4,27,6,2,1.618371811,2.664460363
1947,1,2014,4,27,6,2,0.800096955,1.94949404
1948,1,2014,4,27,6,2,0.729646685,1.946317533
1949,1,2014,4,27,6,2,2.325758515,3.29407446
1950,1,2014,4,27,6,2,1.224819906,2.268552917
1951,1,2014,4,27,6,2,0.905451674,2.09210414
1952,1,2014,4,27,6,2,0.729111574,1.946317533
1953,1,2014,4,27,6,2,2.277041449,3.29407446
1954,1,2014,4,27,6,2,0.406330428,1.73693963
1955,1,2014,4,27,6,2,0.823286119,1.95006617
1956,1,2014,4,27,6,2,1.104956667,2.175613205
1957,1,2014,4,27,6,2,1.815615051,2.787106578
1958,1,2014,4,27,6,2,1.389250009,2.380543182
1959,1,2014,4,27,6,2,2.460575937,3.354465582
1960,1,2014,4,27,6,2,1.146927684,2.191574988
1961,1,2014,4,27,6,2,0.917102927,2.08031483
1962,1,2014,4,27,6,2,1.223231325,2.268552917
1963,1,2014,4,27,6,2,1.756852543,2.748619897
1964,1,2014,4,27,6,2,1.115060968,2.175014913
1965,1,2014,4,27,6,2,1.60265769,2.684106035
1966,1,2014,4,27,6,2,2.172786629,3.194929152
1967,1,2014,4,27,6,2,2.250294765,3.280468621
1968,1,2014,4,27,6,2,1.944818138,2.908630883
1969,1,2014,4,27,6,2,1.746149639,2.742890181
1970,1,2014,4,27,6,2,1.924853616,2.884327307
1971,1,2014,4,27,6,2,1.851514617,2.789445282
1972,1,2011,1,18,1,10,0.657447772,1.813508482
1973,1,2011,1,18,1,10,1.225550044,2.211550059
1974,1,2012,4,20,4,7,1.318972757,2.339918068
1975,1,2012,4,20,4,7,0.736270527,1.850997247
1976,1,2012,4,20,4,7,0.911776608,1.977681789
1977,1,2012,4,20,4,7,0.515140096,1.773550848
1978,1,2011,12,13,1,22,1.789937429,2.602489074
1979,1,2011,12,13,1,22,0.459030378,1.682067423
1980,1,2011,12,13,1,22,1.234955734,2.213842445
1981,1,2011,12,13,1,22,1.164409735,2.192370354
1982,1,2011,12,13,1,22,0.461060817,1.682067423
1983,1,2011,12,13,1,22,0.502454914,1.689787583
1984,1,2011,12,13,1,22,0.739173618,1.894636761
1985,1,2011,12,13,1,22,1.073193381,2.133389021
1986,1,2011,12,13,1,22,1.352881667,2.285677633
1987,1,2011,12,13,1,22,0.684879756,1.819683723
1988,1,2011,12,13,1,22,1.798210855,2.60884511
1989,1,2011,12,13,1,22,1.278624229,2.256429347
1990,1,2011,12,13,1,22,0.436152486,1.682067423
1991,1,2011,12,13,1,22,1.718364789,2.575994886
1992,1,2011,12,13,1,22,0.905949968,1.982517719
1993,1,2011,12,13,1,22,0.725009512,1.894636761
1994,1,2011,12,13,1,22,0.761633724,1.894636761
1995,1,2011,12,13,1,22,1.086622805,2.133389021
1996,1,2011,12,13,1,22,0.448704672,1.682067423
1997,1,2011,12,13,1,22,1.806315947,2.615726286
1998,1,2011,12,13,1,22,1.48039176,2.387907947
1999,1,2011,12,13,1,22,2.833409576,3.694858381
2000,1,2011,12,13,1,22,0.857531413,1.98148539
2001,1,2011,12,13,1,22,1.48016722,2.387907947
2002,1,2011,12,13,1,22,1.201094576,2.209267095
2003,1,2011,12,13,1,22,1.57004389,2.431045235
2004,1,2011,12,13,1,22,1.76163421,2.600574528
2005,1,2011,12,13,1,22,0.803999381,1.906698652
2006,1,2011,12,13,1,22,1.322031531,2.312685064
2007,1,2011,12,13,1,22,2.056647307,2.898667272
2008,1,2011,12,13,1,22,0.974033562,2.014301736
2009,1,2011,12,13,1,22,2.443354852,3.252812968
2010,1,2011,12,13,1,22,1.004944375,2.052424916
2011,1,2011,12,13,1,22,1.181118616,2.192370354
2012,1,2011,12,13,1,22,0.729387653,1.894636761
2013,1,2011,12,13,1,22,1.76924188,2.600574528
2014,1,2011,12,13,1,22,1.100788303,2.128922649
2015,1,2011,12,13,1,22,1.886428882,2.74220701
2016,1,2011,12,13,1,22,0.729710279,1.894636761
2017,1,2011,12,13,1,22,0.851160926,1.977414035
2018,1,2011,12,13,1,22,1.977226112,2.823005829
2019,1,2011,12,13,1,22,1.315763012,2.279305076
2020,1,2011,12,13,1,22,0.98613408,2.040692896
2021,1,2011,12,13,1,22,1.568201708,2.431045235
2022,1,2011,12,13,1,22,1.788233601,2.602489074
2023,1,2011,12,13,1,22,1.42296029,2.383225521
2024,1,2011,12,13,1,22,0.332151095,1.67539763
2025,1,2011,12,13,1,22,2.485889649,3.252812968
2026,1,2011,12,13,1,22,1.092612904,2.133389021
2027,1,2011,12,13,1,22,2.099667735,2.990194056
2028,1,2011,12,13,1,22,0.83062258,1.969098896
2029,1,2011,12,13,1,22,1.110716104,2.128922649
2030,1,2011,12,13,1,22,2.678083217,3.172312461
2031,1,2011,12,13,1,22,1.430424836,2.383225521
2032,1,2011,12,13,1,22,0.963113831,2.007318286
2033,1,2011,12,13,1,22,1.440337534,2.383225521
2034,1,2011,12,13,1,22,0.509694005,1.71143809
2035,1,2011,12,13,1,22,0.527763362,1.736286946
2036,1,2011,12,13,1,22,0.849093434,1.977414035
2037,1,2011,12,13,1,22,0.880272577,1.981466055
2038,1,2011,12,13,1,22,0.896172239,1.982517719
2039,1,2011,12,13,1,22,1.538615367,2.44027452
2040,1,2011,12,13,1,22,2.01231447,2.862730551
2041,1,2011,12,13,1,22,0.534336704,1.736286946
2042,1,2011,12,13,1,22,0.854080473,1.977414035
2043,1,2011,12,13,1,22,0.712907121,1.876362615
2044,1,2011,12,13,1,22,0.602363336,1.804604033
2045,1,2011,12,13,1,22,1.372887088,2.292593432
2046,1,2011,12,13,1,22,1.543171618,2.494402761
2047,1,2011,12,13,1,22,0.865764963,1.981466055
2048,1,2011,12,13,1,22,1.751968177,2.600574528
2049,1,2011,12,13,1,22,0.824786822,1.969098896
2050,1,2011,12,13,1,22,1.181985346,2.192370354
2051,1,2011,12,13,1,22,1.440959618,2.383225521
2052,1,2011,12,13,1,22,2.125860288,3.016466512
2053,1,2011,12,13,1,22,2.412726699,3.235911563
2054,1,2011,12,13,1,22,0.547724555,1.736286946
2055,1,2011,12,13,1,22,2.055343055,2.898667272
2056,1,2011,12,13,1,22,0.53830826,1.736286946
2057,1,2011,12,13,1,22,2.96962333,3.970952374
2058,1,2011,12,13,1,22,1.661430574,2.577757877
2059,1,2011,12,13,1,22,1.760840326,2.600574528
2060,1,2011,12,13,1,22,1.398841263,2.36226298
2061,1,2011,12,13,1,22,1.549684316,2.439873733
2062,1,2011,12,13,1,22,1.123811012,2.171934012
2063,1,2011,12,13,1,22,2.129009617,3.016466512
2064,1,2011,12,13,1,22,3.076305625,3.978084404
2065,1,2011,12,13,1,22,2.657719611,3.305838372
2066,1,2011,12,13,1,22,0.533815996,1.736286946
2067,1,2011,12,13,1,22,1.161355327,2.192370354
2068,1,2011,12,13,1,22,0.630738641,1.813508482
2069,1,2011,12,13,1,22,1.351813113,2.285677633
2070,1,2011,12,13,1,22,0.535667583,1.736286946
2072,1,2011,12,13,1,22,1.108819696,2.128922649
2073,1,2011,12,13,1,22,1.608911686,2.47969169
2074,1,2011,12,13,1,22,1.101431607,2.128922649
2075,1,2011,12,13,1,22,0.745249505,1.894636761
2076,1,2011,12,13,1,22,1.266659806,2.269019356
2077,1,2011,12,13,1,22,1.954564551,2.823005829
2078,1,2011,12,13,1,22,0.969942275,2.014301736
2079,1,2011,12,13,1,22,1.530239465,2.44027452
2080,1,2011,12,13,1,22,2.445727437,3.252812968
2081,1,2011,12,13,1,22,0.717907077,1.883512536
2082,1,2011,12,13,1,22,1.201534622,2.214968711
2083,1,2011,12,13,1,22,0.391798415,1.67539763
2084,1,2011,12,13,1,22,1.359732702,2.285677633
2085,1,2011,12,13,1,22,1.82145697,2.616064558
2086,1,2011,12,13,1,22,0.761050631,1.894636761
2087,1,2011,12,13,1,22,0.688605798,1.819683723
2088,1,2011,12,13,1,22,0.323358588,1.67539763
2089,1,2011,12,13,1,22,2.425692634,3.252812968
2090,1,2011,12,13,1,22,0.876567343,1.981466055
2091,1,2011,12,13,1,22,1.801154638,2.60884511
2092,1,2011,12,13,1,22,2.444461599,3.252812968
2093,1,2011,12,13,1,22,2.01405792,2.862730551
2094,1,2011,12,13,1,22,1.092819808,2.133389021
2095,1,2011,12,13,1,22,0.762600696,1.894636761
2096,1,2011,12,13,1,22,0.471998607,1.682067423
2097,1,2011,12,13,1,22,0.793005593,1.901083079
2098,1,2011,12,13,1,22,1.305556921,2.27442314
2099,1,2011,12,13,1,22,1.823534575,2.616064558
2100,1,2011,12,13,1,22,1.875036271,2.704335622
2101,1,2011,12,13,1,22,0.921230356,1.986649159
2102,1,2011,12,13,1,22,0.688668443,1.819683723
2103,1,2011,12,13,1,22,1.013603492,2.058666977
2104,1,2011,12,13,1,22,1.708645642,2.575994886
2105,1,2011,12,13,1,22,2.336658592,3.171215552
2106,1,2011,12,13,1,22,0.861458909,1.981466055
2107,1,2011,12,13,1,22,1.536308106,2.44027452
2108,1,2011,12,13,1,22,1.136971539,2.189192029
2109,1,2011,12,13,1,22,0.941624039,1.986649159
2110,1,2011,12,13,1,22,2.412948352,3.235911563
2111,1,2011,12,13,1,22,0.928890705,1.986649159
2112,1,2011,12,13,1,22,1.346583195,2.285677633
2113,1,2011,12,13,1,22,0.829988931,1.969098896
2114,1,2011,12,13,1,22,1.577076272,2.440754509
2115,1,2011,12,13,1,22,2.203334769,3.069595452
2116,1,2011,12,13,1,22,2.225831289,3.138063565
2118,1,2011,12,13,1,22,0.577100813,1.770261353
2119,1,2011,12,13,1,22,2.196957745,3.051630385
2120,1,2011,12,13,1,22,0.859136824,1.98148539
2121,1,2011,12,13,1,22,0.922642894,1.986649159
2122,1,2011,12,13,1,22,1.276686398,2.256429347
2123,1,2011,12,13,1,22,1.051695897,2.103400656
2124,1,2011,12,13,1,22,2.087854572,2.981677069
2125,1,2011,12,13,1,22,0.976994555,2.022541851
2126,1,2011,12,13,1,22,0.686435526,1.819683723
2127,1,2011,12,13,1,22,1.696450397,2.575994886
2128,1,2011,12,13,1,22,0.381945683,1.67539763
2129,1,2011,12,13,1,22,1.676726423,2.570520903
2130,1,2011,12,13,1,22,1.617804509,2.487495771
2132,1,2011,12,13,1,22,1.13697677,2.189192029
2133,1,2011,12,13,1,22,1.148085734,2.189192029
2134,1,2011,12,13,1,22,0.579589556,1.770261353
2135,1,2011,12,13,1,22,0.472012678,1.682067423
2136,1,2011,12,13,1,22,1.278867482,2.256429347
2137,1,2011,12,13,1,22,1.726663253,2.595837842
2138,1,2011,12,13,1,22,1.074594722,2.133389021
2140,1,2012,3,12,0,9,1.003363648,2.047717867
2141,1,2012,3,12,0,9,0.923448379,2.015034241
2142,1,2014,5,13,1,7,0.576254709,1.818564888
2143,1,2014,5,13,1,7,0.927561987,2.078551803
2144,1,2014,5,13,1,7,1.11899076,2.279882925
2145,1,2014,5,13,1,7,0.55931252,1.813860294
2146,1,2014,5,13,1,7,1.695597685,2.656713134
2147,1,2011,6,30,3,9,1.414749385,2.4063351
2148,1,2011,6,30,3,9,0.187236696,1.709545918
2149,1,2012,9,18,1,17,0.878950284,2.035464127
2150,1,2012,9,18,1,17,0.952732015,2.042306642
2151,1,2011,6,7,1,12,2.327035632,3.253212913
2152,1,2011,6,7,1,12,1.499696638,2.398511559
2153,1,2011,6,7,1,12,2.338536846,3.253212913
2154,1,2011,6,7,1,12,0.603421251,1.808460492
2155,1,2011,6,7,1,12,0.824739591,1.970839495
2156,1,2010,5,21,4,23,2.072573094,2.76164147
2157,1,2010,5,21,4,23,1.947720819,2.777150395
2158,1,2009,1,28,2,16,1.053133301,2.102464357
2159,1,2009,1,28,2,16,3.118004223,3.904115838
2160,1,2009,1,28,2,16,1.045563633,2.051307393
2161,1,2009,1,28,2,16,1.365640347,2.290550383
2162,1,2009,1,28,2,16,0.714178973,1.841428879
2163,1,2012,3,12,0,2,1.984982883,2.846646019
2164,1,2010,7,21,2,22,1.332546587,2.261742576
2165,1,2010,7,21,2,22,0.972182807,2.006716527
2166,1,2010,7,21,2,22,2.202332706,3.023171739
2167,1,2010,7,21,2,22,1.679964096,2.573599444
2168,1,2009,4,12,6,16,1.691924403,2.575811005
